"","token","pt0","pt1","pt2","pt3","pt4","pt5"
"11069","Malaysia",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,3.86465962010396e-05
"11070","indentured",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"11071","servants",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"11072","passports",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"11073","slave-like",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"11074","Amiddle-class",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"11075","donates",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,5.79710144927536e-05
"11076","charity,",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,5.55216256731997e-05,5.79710144927536e-05
"11077","Gates",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,3.86465962010396e-05
"11078","presidentially",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11079","appointed",7.74158586386421e-05,7.22178089116776e-05,4.88758553274682e-05,1.7334627652198e-05,2.77600421952641e-05,5.79710144927536e-05
"11080","commissions.",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11081","""Miami",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11082","lobbyist.""",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11083","invades",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11084","choices",1.93528409970584e-05,1.80534743911466e-05,4.88758553274682e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"11085","contraception.",1.93528409970584e-05,1.80534743911466e-05,4.88758553274682e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11086","International",1.93528409970584e-05,5.41623788116774e-05,4.88758553274682e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"11087","Airport",1.93528409970584e-05,5.41623788116774e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11088","8,200",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11089","far.",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11090","catches",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11091","myself",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,5.55216256731997e-05,1.93229247178853e-05
"11092","maverick.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"11093","Individuals",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"11094","summer",3.87064310735229e-05,1.80534743911466e-05,3.25833727049087e-05,3.46698562934457e-05,2.77600421952641e-05,3.86465962010396e-05
"11095","Stabilizing",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11096","1980s.",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11097","Recommendations",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11098","armed",1.93528409970584e-05,3.61076006499368e-05,3.25833727049087e-05,3.46698562934457e-05,2.77600421952641e-05,5.79710144927536e-05
"11099","stockpiling",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11100","Roger",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11101","Memorial",1.93528409970584e-05,3.61076006499368e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11102","51,000",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11103","non",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11104","$3.2",3.87064310735229e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11105","lawyers",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,5.20056859549977e-05,5.55216256731997e-05,3.86465962010396e-05
"11106","Employees",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,3.86465962010396e-05
"11107","freedom",5.80607702728856e-05,3.61076006499368e-05,3.25833727049087e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11108","Do",1.93528409970584e-05,5.41623788116774e-05,8.14624132425299e-05,6.93421166681113e-05,5.55216256731997e-05,5.79710144927536e-05
"11109","picks",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11110","[football].",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11111","swapped",1.93528409970584e-05,5.41623788116774e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"11112","Bowe",1.93528409970584e-05,5.41623788116774e-05,1.62914209377342e-05,3.46698562934457e-05,5.55216256731997e-05,1.93229247178853e-05
"11113","Bergdahl",1.93528409970584e-05,5.41623788116774e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11114","battlefield.",1.93528409970584e-05,7.22178089116776e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11115","(After",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11116","bailout)",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11117","Motors",1.93528409970584e-05,3.61076006499368e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11118","automaker.",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11119","Luther",5.80607702728856e-05,5.41623788116774e-05,3.25833727049087e-05,1.7334627652198e-05,5.55216256731997e-05,3.86465962010396e-05
"11120","outperforming",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11121","deported",1.93528409970584e-05,1.80534743911466e-05,8.14624132425299e-05,5.20056859549977e-05,2.77600421952641e-05,1.93229247178853e-05
"11122","""Georgia",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11123","235,000",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11124","Alaskas",1.93528409970584e-05,5.41623788116774e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11125","Prince",5.80607702728856e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11126","Sound",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11127","$2.3-billion",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11128","$2.9-billion",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11129","Paris,",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"11130","vaccinations.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"11131","(personhood)",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11132","conforming",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"11133","rulings",1.93528409970584e-05,3.61076006499368e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11134","effect.",1.93528409970584e-05,3.61076006499368e-05,3.25833727049087e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11135","breaks.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,5.20056859549977e-05,2.77600421952641e-05,5.79710144927536e-05
"11136","infant",1.93528409970584e-05,1.80534743911466e-05,6.51688688313593e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"11137","SAT",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,5.79710144927536e-05
"11138","infrastructure,",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,3.86465962010396e-05
"11139","reinvesting",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11140","$20,000",5.80607702728856e-05,3.61076006499368e-05,4.88758553274682e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11141","$60,000.",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11142","Odd",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11143","draft:",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11144","bad.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11145","base",3.87064310735229e-05,1.80534743911466e-05,3.25833727049087e-05,5.20056859549977e-05,5.55216256731997e-05,5.79710144927536e-05
"11146","176,000",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"11147","people:",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"11148","1947,",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11149","450,000",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,5.20056859549977e-05,2.77600421952641e-05,1.93229247178853e-05
"11150","lions.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11151","mid-70s,",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11152","100,000.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11153","30,000.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11154","communities,",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11155","relatives,",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11156","commission.",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11157","overturning",1.93528409970584e-05,3.61076006499368e-05,4.88758553274682e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11158","vs.",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,6.93421166681113e-05,2.77600421952641e-05,1.93229247178853e-05
"11159","Wade,",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11160","define",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,5.20056859549977e-05,2.77600421952641e-05,1.93229247178853e-05
"11161","conception.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11162","Sierra",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"11163","coast,",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11164","turtles",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11165","fine.",3.87064310735229e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,8.32847505621721e-05,3.86465962010396e-05
"11166","rail,",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11167","Sestak",7.74158586386421e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11168","appropriations",3.87064310735229e-05,1.80534743911466e-05,4.88758553274682e-05,1.7334627652198e-05,2.77600421952641e-05,5.79710144927536e-05
"11169","restriction",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"11170","ownership.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"11171","12,808",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11172","marijuana-related",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11173","He's",1.93528409970584e-05,5.41623788116774e-05,4.88758553274682e-05,3.46698562934457e-05,2.77600421952641e-05,5.79710144927536e-05
"11174","manufacturers.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"11175","Brady.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"11176","bans.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"11177","rescue",1.93528409970584e-05,1.80534743911466e-05,4.88758553274682e-05,5.20056859549977e-05,2.77600421952641e-05,1.93229247178853e-05
"11178","firms.",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11179","Marshall,",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11180","D-Macon,",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11181","Spring",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11182","65-year-old",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11183","Medicare,",5.80607702728856e-05,5.41623788116774e-05,4.88758553274682e-05,6.93421166681113e-05,5.55216256731997e-05,5.79710144927536e-05
"11184","$6,400",3.87064310735229e-05,1.80534743911466e-05,3.25833727049087e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11185","drink",3.87064310735229e-05,1.80534743911466e-05,6.51688688313593e-05,3.46698562934457e-05,5.55216256731997e-05,1.93229247178853e-05
"11186","Gulp.",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11187","whites",5.80607702728856e-05,5.41623788116774e-05,4.88758553274682e-05,3.46698562934457e-05,5.55216256731997e-05,7.72961796363215e-05
"11188","black-white",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11189","senseless",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11190","bureaucracy.",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11191","employer-sponsored",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11192","mansion",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"11193","left.",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11194","Cervical",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11195","education,",7.74158586386421e-05,5.41623788116774e-05,4.88758553274682e-05,6.93421166681113e-05,2.77600421952641e-05,1.93229247178853e-05
"11196","screeningand",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11197","bribe",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11198","Making",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11199","tuition-free,",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11200","exists",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,5.79710144927536e-05
"11201","wide",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11202","purchased",1.93528409970584e-05,7.22178089116776e-05,3.25833727049087e-05,3.46698562934457e-05,2.77600421952641e-05,3.86465962010396e-05
"11203","zero.""",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11204","Nick",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11205","Rahall",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11206","deaths.",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11207","(Syrian)",3.87064310735229e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11208","young,",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11209","main",1.93528409970584e-05,3.61076006499368e-05,4.88758553274682e-05,1.7334627652198e-05,5.55216256731997e-05,5.79710144927536e-05
"11210","digits.",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11211","contact",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"11212","non-profit",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"11213","groupFeeding",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"11214","claimsthat",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"11215","starvation",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,5.55216256731997e-05,1.93229247178853e-05
"11216","proponent",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,3.86465962010396e-05
"11217","challenging",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"11218","suddenly",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"11219","image",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"11220","blondwomen",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11221","diversity",5.80607702728856e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,5.79710144927536e-05
"11222","anchors.",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11223","R-Wis.,",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11224","300-vote",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"11225","margin,",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"11226","overturned",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"11227","lobster",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"11228","caviar",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"11229","hotel.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"11230","ghetto.",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11231","vaccination",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"11232","Chick-fil-A",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11233","Emory",1.93528409970584e-05,1.80534743911466e-05,4.88758553274682e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11234","solely",1.93528409970584e-05,1.80534743911466e-05,4.88758553274682e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11235","feedback.",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11236","miscarriages",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11237","Gudex.",3.87064310735229e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11238","Businesses",1.93528409970584e-05,3.61076006499368e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11239","certify",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11240","perjury",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11241","motivating",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11242","non-violent",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11243","felons.",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11244","""doesn't",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,5.55216256731997e-05,1.93229247178853e-05
"11245","stories",1.93528409970584e-05,7.22178089116776e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11246","certificate",1.93528409970584e-05,5.41623788116774e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11247","drowned",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11248","11.",1.93528409970584e-05,3.61076006499368e-05,1.62914209377342e-05,3.46698562934457e-05,2.77600421952641e-05,1.93229247178853e-05
"11249","Chesterfield",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"11250","(fiscal)",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"11251","race)",1.93528409970584e-05,1.80534743911466e-05,1.62914209377342e-05,1.7334627652198e-05,2.77600421952641e-05,3.86465962010396e-05
"11252","regardless",3.87064310735229e-05,3.61076006499368e-05,6.51688688313593e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11253","religion,",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11254","ethnicity,",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
"11255","orientation,",1.93528409970584e-05,1.80534743911466e-05,3.25833727049087e-05,1.7334627652198e-05,2.77600421952641e-05,1.93229247178853e-05
